Title,Image,URL,Rating,Num_Rating,Category,Address,Closed_Time
Mie Ayam dan Chinese Food Gajah Jaya Tong Hien,https://lh5.googleusercontent.com/p/AF1QipN_Ie0zr3t_5Rt-nB8Neiqd9k0S4GexVPFdVDfH=w163-h92-k-no,https://www.google.com/maps/place/Mie+Ayam+dan+Chinese+Food+Gajah+Jaya+Tong+Hien/data=!4m7!3m6!1s0x2e708b7af4e288c1:0xaee0d908fde3e10f!8m2!3d-7.008526!4d110.415911!16s%2Fg%2F11f33q4h1r!19sChIJwYji9HqLcC4RD-Hj_QjZ4K4?authuser=0&hl=id&rclk=1,"4,5",(138),Mi,"XCR8+H9M, Jl. Sultan Agung", ⋅ Tutup pukul 21.00
Rumah Makan Padang Murah,https://lh5.googleusercontent.com/p/AF1QipNaYODqwPhdzjHoTMYlLhlmHvUwxiBg5G_9wSAU=w122-h92-k-no,https://www.google.com/maps/place/Rumah+Makan+Padang+Murah/data=!4m7!3m6!1s0x2e708b30fdf36b8f:0x878c5433236f284!8m2!3d-7.0100205!4d110.3922642!16s%2Fg%2F11g2wscb6d!19sChIJj2vz_TCLcC4RhPI2MkPFeAg?authuser=0&hl=id&rclk=1,"4,4",(365),Padang,Jl. Menoreh Raya No.45, ⋅ Tutup pukul 21.00
Soto Mama Aliya,https://lh5.googleusercontent.com/p/AF1QipN_62Z-_YxVOCCJkKOJlkoEGhDW2KqmJ4GEd8r0=w163-h92-k-no,https://www.google.com/maps/place/Soto+Mama+Aliya/data=!4m7!3m6!1s0x2e708b83ee4dc623:0x218266f996202335!8m2!3d-7.0206826!4d110.4186893!16s%2Fg%2F11fyzfk_p9!19sChIJI8ZN7oOLcC4RNSMglvlmgiE?authuser=0&hl=id&rclk=1,"5,0",(1),Soto,"XCH9+PFG, Jl Semeru Raya, Kel Gajahmungkur, Kec Gajahmungkur", ⋅ Tutup pukul 21.00
Tamparang Seafood Restaurant,https://lh5.googleusercontent.com/p/AF1QipPiMHyUm-2zrs2u1G6YaHXznFPFZ9Cm3QCRnK4z=w163-h92-k-no,https://www.google.com/maps/place/Tamparang+Seafood+Restaurant/data=!4m7!3m6!1s0x2e708b65dbb245b1:0x103f66b6b46352c9!8m2!3d-7.0011306!4d110.4164429!16s%2Fg%2F11c53rkclj!19sChIJsUWy22WLcC4RyVJjtLZmPxA?authuser=0&hl=id&rclk=1,"4,5",(524),Hidangan Laut,Jl. Diponegoro No.27, ⋅ Tutup pukul 22.00
WAROENG NASGOR GEPREK 10,https://lh5.googleusercontent.com/p/AF1QipNlsP5UlxKJKGvylrjo3HE3garTHce9o8qVNOKL=w163-h92-k-no,https://www.google.com/maps/place/WAROENG+NASGOR+GEPREK+10/data=!4m7!3m6!1s0x2e7089669476e529:0x95f2a5da31fa6cad!8m2!3d-7.0108705!4d110.3924285!16s%2Fg%2F11b7rxn9hb!19sChIJKeV2lGaJcC4RrWz6Mdql8pU?authuser=0&hl=id&rclk=1,"4,3",(160),Nasi Goreng,Jl. Menoreh Tim. III No.6, ⋅ Tutup pukul 23.00
Ar. Jom Geprek,https://lh5.googleusercontent.com/p/AF1QipOdaDdnSRbnYEoWuyAY1P9lQ-q9QOAMgAoTrd7K=w80-h141-k-no,https://www.google.com/maps/place/Ar.+Jom+Geprek/data=!4m7!3m6!1s0x2e708b12ed79099f:0x713f491d1836f0a7!8m2!3d-7.0054581!4d110.4002258!16s%2Fg%2F11gbfc4pf0!19sChIJnwl57RKLcC4Rp_A2GB1JP3E?authuser=0&hl=id&rclk=1,"4,0",(138),Ayam,Jl. Tumpang IV No.24, ⋅ Tutup pukul 00.00
White Bone Restaurant,https://lh5.googleusercontent.com/p/AF1QipOSXwu7O9c_B1XxY1Y3NcJSO1LxgBeSvhkw7M5P=w80-h142-k-no,https://www.google.com/maps/place/White+Bone+Restaurant/data=!4m7!3m6!1s0x2e708b9803533961:0x36f2a9e657f9fc56!8m2!3d-7.0107426!4d110.4151048!16s%2Fg%2F11t6lck_57!19sChIJYTlTA5iLcC4RVvz5V-ap8jY?authuser=0&hl=id&rclk=1,"4,7",(268),Restoran,Jl. Malabar No.01, ⋅ Tutup pukul 22.00
X.O Suki & Cuisine Semarang,https://lh5.googleusercontent.com/p/AF1QipOOpzIh4mAOF3GEPedkVk7sUin6aRZCCURRMg0C=w163-h92-k-no,https://www.google.com/maps/place/X.O+Suki+%26+Cuisine+Semarang/data=!4m7!3m6!1s0x2e708b6e423ee06d:0x204ea37041a7502b!8m2!3d-7.0071482!4d110.4156828!16s%2Fg%2F11rs0njht!19sChIJbeA-Qm6LcC4RK1CnQXCjTiA?authuser=0&hl=id&rclk=1,"4,4",(944),China,Jl. Letnan Jenderal S. Parman No.76, ⋅ Tutup pukul 21.00
Rajo Bungsu,https://lh5.googleusercontent.com/p/AF1QipPRBYxVotfKvDaThc7aG9oMFJ9JXJdtS4vp8jWL=w122-h92-k-no,https://www.google.com/maps/place/Rajo+Bungsu/data=!4m7!3m6!1s0x2e708b13126a0cb7:0x39ba9bf05b66d8c4!8m2!3d-7.0033949!4d110.400246!16s%2Fg%2F11c6cd1rln!19sChIJtwxqEhOLcC4RxNhmW_Cbujk?authuser=0&hl=id&rclk=1,"4,5",(369),Padang,"XCW2+J46, Jl. Kelud Raya No.11", ⋅ Tutup pukul 22.00
Lesehan Aldan Cabang Kelud,https://lh5.googleusercontent.com/p/AF1QipOgF7zWxABTM1MMPoS2E1Wp3w45p_prsGNF_uXm=w122-h92-k-no,https://www.google.com/maps/place/Lesehan+Aldan+Cabang+Kelud/data=!4m7!3m6!1s0x2e708b8342c3f0ed:0xaa9e3f9f6042b9ed!8m2!3d-7.0040066!4d110.3990335!16s%2Fg%2F11h3nn98m2!19sChIJ7fDDQoOLcC4R7blCYJ8_nqo?authuser=0&hl=id&rclk=1,"4,5",(1.586),Restoran,Jl. Kelud Raya No.46c, ⋅ 20.45 ⋅ Buka Kam pukul 10.00
Akasia Rumah Makan,https://lh5.googleusercontent.com/p/AF1QipPgB2yJUDkKIVymNP6ULUA0b0xU-Vc5cwGERLkx=w122-h92-k-no,https://www.google.com/maps/place/Akasia+Rumah+Makan/data=!4m7!3m6!1s0x2e708b0e7961cbeb:0xb4601adef0bbfb!8m2!3d-7.0091833!4d110.396047!16s%2Fg%2F1hc2bhl3_!19sChIJ68theQ6LcC4R-7vw3hpgtAA?authuser=0&hl=id&rclk=1,,,Restoran,Jl. Akasia No.59 RT 003/02, ⋅ Tutup pukul 21.00
Mie Gacoan Veteran,https://lh5.googleusercontent.com/p/AF1QipNUfKov7b1wnVAUQ5e8LZTa51ffeHCTmILnAO-C=w122-h92-k-no,https://www.google.com/maps/place/Mie+Gacoan+Veteran/data=!4m7!3m6!1s0x2e708b337f77a761:0xcd7650dbc1ab0baa!8m2!3d-6.9972576!4d110.4174071!16s%2Fg%2F11rtw7bzp7!19sChIJYad3fzOLcC4RqgurwdtQds0?authuser=0&hl=id&rclk=1,"4,3",(1.002),Makanan Siap Saji,Jl. Veteran, ⋅ Tutup pukul 22.00
MENSA The Table,https://lh5.googleusercontent.com/p/AF1QipPUTaXS_R_fkqwU8yt6ARtqSK9QaZQV1K9IPzkC=w163-h92-k-no,https://www.google.com/maps/place/MENSA+The+Table/data=!4m7!3m6!1s0x2e708b2e59b7b047:0x57d5ca6141c446cd!8m2!3d-7.0059308!4d110.4029125!16s%2Fg%2F11j1yk99hg!19sChIJR7C3WS6LcC4RzUbEQWHK1Vc?authuser=0&hl=id&rclk=1,"4,8",(730),Restoran,"Forme Building, Jl. Tumpang Raya No.54", ⋅ Tutup pukul 22.00
Warung Penyet Dan Rica-Rica Ayam,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5MiABxAB28ByKYTgDTqM1w&cb_client=search.gws-prod.gps&w=80&h=92&yaw=312.99466&pitch=0&thumbfov=100,https://www.google.com/maps/place/Warung+Penyet+Dan+Rica-Rica+Ayam/data=!4m7!3m6!1s0x2e708b76ea7a50d5:0xd92b60658d9c768a!8m2!3d-7.012792!4d110.410047!16s%2Fg%2F11f08q4c25!19sChIJ1VB66naLcC4RinacjWVgK9k?authuser=0&hl=id&rclk=1,"3,3",(7),Ayam,"XCP6+V2M, Jl. Cikurai Raya", ⋅ Tutup pukul 22.00
