Title,Image,URL,Rating,Num_Rating,Category,Address,Closed_Time
The Cactus Eatery & Cafe bagus,https://lh5.googleusercontent.com/p/AF1QipNaH3CWP_EcNhtnx25iIIltSl6gcS_T9jJOchGU=w122-h92-k-no,https://www.google.com/maps/place/The+Cactus+Eatery+%26+Cafe+bagus/data=!4m7!3m6!1s0x2e70f4bf3eed87e3:0xca27741cd5b4a573!8m2!3d-6.9597968!4d110.4042128!16s%2Fg%2F11bxjmc71g!19sChIJ44ftPr_0cC4Rc6W01Rx0J8o?authuser=0&hl=id&rclk=1,"4,5",(201),Restoran,"B23/X, Jl. Selomas Raya", ⋅ Buka Kam pukul 15.00
PAK GINO MIE AYAM ꧋ꦥꦏ꧀ꦒꦶꦤꦺꦴꦩꦶꦄꦪꦩ꧀,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=us9iIg1S-wHLnuF1Sh3mDw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=200.37912&pitch=0&thumbfov=100,https://www.google.com/maps/place/PAK+GINO+MIE+AYAM+%EA%A7%8B%EA%A6%A5%EA%A6%8F%EA%A7%80%EA%A6%92%EA%A6%B6%EA%A6%A4%EA%A6%BA%EA%A6%B4%EA%A6%A9%EA%A6%B6%EA%A6%84%EA%A6%AA%EA%A6%A9%EA%A7%80/data=!4m7!3m6!1s0x2e70f49d8fd9f811:0x7be4078779045e81!8m2!3d-6.94806!4d110.425487!16s%2Fg%2F11f00_0zmd!19sChIJEfjZj530cC4RgV4EeYcH5Hs?authuser=0&hl=id&rclk=1,"5,0",(2),Mi,"3C2G+Q5H, Jalan coaster tanjung emas, Tanjungmas, Semarang Utara",
Rumah Makan Masakan Padang Mak Neti,https://lh5.googleusercontent.com/p/AF1QipOT_hL_obR5A94w85Zzz0YG43sNZQLa5bymJ1Fu=w80-h106-k-no,https://www.google.com/maps/place/Rumah+Makan+Masakan+Padang+Mak+Neti/data=!4m7!3m6!1s0x2e70f4ada12e895b:0xa3309765facaee8d!8m2!3d-6.9729507!4d110.4161378!16s%2Fg%2F11f40n76lt!19sChIJW4kuoa30cC4Rje7K-mWXMKM?authuser=0&hl=id&rclk=1,"4,5",(4),Padang,Jl. Imam Bonjol No.66, ⋅ Tutup pukul 01.00
kuliner gudeg kendil semarang,https://lh5.googleusercontent.com/p/AF1QipMw9Hkhkt5CeIe95FmS51bIBHqQNYE56-BmbojB=w163-h92-k-no,https://www.google.com/maps/place/kuliner+gudeg+kendil+semarang/data=!4m7!3m6!1s0x2e70f4b10c7587cb:0xa63ab56f1b4966db!8m2!3d-6.9689753!4d110.4116209!16s%2Fg%2F11g8wpy2f3!19sChIJy4d1DLH0cC4R22ZJG2-1OqY?authuser=0&hl=id&rclk=1,"4,2",(6),Rumah Makan,Jl. Satria Utara No.230, ⋅ Buka Kam pukul 08.00
Warunglaphak,https://lh5.googleusercontent.com/p/AF1QipP2yanMxgPKpttE7fDia7tpluPQP-UoMDMKiizL=w163-h92-k-no,https://www.google.com/maps/place/Warunglaphak/data=!4m7!3m6!1s0x2e70f5f245046535:0xf07782fce7a4163b!8m2!3d-6.9643411!4d110.4136611!16s%2Fg%2F11f5nn1mg6!19sChIJNWUERfL1cC4ROxak5_yCd_A?authuser=0&hl=id&rclk=1,,,Bakso,Jl. Permata Biru No.g 97a,
Rumah Makan Den Siko,https://lh5.googleusercontent.com/p/AF1QipNILHx47x3ySQFOkEtYNhFsQ8C6vh50DUMaE7Hs=w163-h92-k-no,https://www.google.com/maps/place/Rumah+Makan+Den+Siko/data=!4m7!3m6!1s0x2e70f4a8746d9057:0xa17c2de643267d46!8m2!3d-6.96797!4d110.425015!16s%2Fg%2F11bc7sv4l9!19sChIJV5BtdKj0cC4RRn0mQ-YtfKE?authuser=0&hl=id&rclk=1,"4,7",(14),Padang,Jl. Empu Tantular No.2A, ⋅ Buka Kam pukul 08.00
Bess Food 89,https://lh5.googleusercontent.com/p/AF1QipOlcAIkUwiDPqzHu_V8uYR4R2Pg05PnLFysbXUm=w117-h92-k-no,https://www.google.com/maps/place/Bess+Food+89/data=!4m7!3m6!1s0x2e70f55934370f97:0x2bfd6a9a8cba4705!8m2!3d-6.9596413!4d110.4040651!16s%2Fg%2F11gy9r25pw!19sChIJlw83NFn1cC4RBUe6jJpq_Ss?authuser=0&hl=id&rclk=1,"4,9",(23),Restoran,"Jalan Selomas Raya B22a/XI, RT.008/RW.011", ⋅ Buka Kam pukul 17.00
Spiegel Bar & Bistro,https://lh5.googleusercontent.com/p/AF1QipNDFkAFRgD0GxjWaKNw9B0F42FKFH2LAgcZqu_A=w163-h92-k-no,https://www.google.com/maps/place/Spiegel+Bar+%26+Bistro/data=!4m7!3m6!1s0x2e70f35645b5ee07:0xc16b477d1b7f7bd4!8m2!3d-6.9681654!4d110.4284847!16s%2Fg%2F11bymw78ty!19sChIJB-61RVbzcC4R1Ht_G31Ha8E?authuser=0&hl=id&rclk=1,"4,6",(7.068),Bistro,Jl. Letjen Suprapto No.34,
Seafood Pak Sangklak Semarang,https://lh5.googleusercontent.com/p/AF1QipOA4iVJp7xh-AFPuQPec3L9Y79dF8VwaS2cRo37=w163-h92-k-no,https://www.google.com/maps/place/Seafood+Pak+Sangklak+Semarang/data=!4m7!3m6!1s0x2e70f4be9d044073:0x983a000c38fab32!8m2!3d-6.9591532!4d110.4098702!16s%2Fg%2F1pzw0pv23!19sChIJc0AEnb70cC4RMquPwwCggwk?authuser=0&hl=id&rclk=1,"4,4",(1.978),Hidangan Laut,Jl. Telagamas Raya No.B1,
Kedai Bu Agung,https://lh5.googleusercontent.com/p/AF1QipOL9Xl2nqOl0gaMAN8znaEgswXSWZphRCKtm4P9=w163-h92-k-no,https://www.google.com/maps/place/Kedai+Bu+Agung/data=!4m7!3m6!1s0x2e70f4be62d99ee3:0x19219527bbe125bb!8m2!3d-6.9582613!4d110.4074525!16s%2Fg%2F11hbhk775s!19sChIJ457ZYr70cC4RuyXhuyeVIRk?authuser=0&hl=id&rclk=1,"4,7",(21),Restoran,Jl. Muara Mas Raya No.B-66, ⋅ Buka Kam pukul 05.00
Warung makan mbak sari,https://lh5.googleusercontent.com/p/AF1QipObEuyJpL6YbsiNGVNPXr7OLlyLh3p9l1d0akwc=w122-h92-k-no,https://www.google.com/maps/place/Warung+makan+mbak+sari/data=!4m7!3m6!1s0x2e70f49916902697:0xb06c3a4ff3129de1!8m2!3d-6.9518764!4d110.4181954!16s%2Fg%2F11d_wwydjp!19sChIJlyaQFpn0cC4R4Z0S8086bLA?authuser=0&hl=id&rclk=1,"4,7",(3),Brunch,Jl. Yos Sudarso No.32, ⋅ Buka Kam pukul 06.00
Javara Culture Semarang,https://lh5.googleusercontent.com/p/AF1QipO_SZwZci2DL5xaU0Thkc7nNv0P-ODE9BIQMFG9=w122-h92-k-no,https://www.google.com/maps/place/Javara+Culture+Semarang/data=!4m7!3m6!1s0x2e70f3824fa23d57:0x3c51076beb3ce016!8m2!3d-6.9678862!4d110.427867!16s%2Fg%2F11h1m4myl3!19sChIJVz2iT4LzcC4RFuA862sHUTw?authuser=0&hl=id&rclk=1,"4,5",(334),Restoran,"Taman Srigunting, Kota Lama", ⋅ Buka Kam pukul 10.00
RM Cipta Rasa,https://lh5.googleusercontent.com/p/AF1QipM0z9hS-9Y0R8ke04BjsLcQz-GA9n4n3cMb9Gg8=w163-h92-k-no,https://www.google.com/maps/place/RM+Cipta+Rasa/data=!4m7!3m6!1s0x2e70f4bee9a11051:0xd7f8cdb5fa017188!8m2!3d-6.9576582!4d110.405625!16s%2Fg%2F11bc7qd1hz!19sChIJURCh6b70cC4RiHEB-rXN-Nc?authuser=0&hl=id&rclk=1,"4,4",(378),China,Jl. Tambak Mas VII No.8, ⋅ Buka Kam pukul 10.00
Warung makan pak supar,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5E_KgeqZ1tJH2m0a-NWHbA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=77.17395&pitch=0&thumbfov=100,https://www.google.com/maps/place/Warung+makan+pak+supar/data=!4m7!3m6!1s0x2e70f4b602fb617b:0x30c3abbaa8e5005d!8m2!3d-6.971538!4d110.4026252!16s%2Fg%2F11g9jpfpvs!19sChIJe2H7Arb0cC4RXQDlqLqrwzA?authuser=0&hl=id&rclk=1,"4,2",(9),Rumah Makan,"2CH3+93J, Jl. Erowati Utara", ⋅ Buka Kam pukul 17.00
